T/K,rho/(kg/m3),cp/(J/(kg.K)),K/(W/(m.K)),alpha_thermal/(1/K),resistivity/(ohm.m)
35,3890,4.3,5900,0.0000004021676446,0
35.5,3890,4.51,5900,0.000000414780354,0
36,3890,4.73,5910,0.0000004273637668,0
36.5,3890,4.96,5910,0.0000004399179423,0
37,3890,5.19,5900,0.0000004524429399,0
37.5,3890,5.44,5890,0.000000464938819,0
38,3890,5.69,5880,0.0000004774056389,0
38.5,3890,5.94,5870,0.0000004898434592,0
39,3890,6.21,5850,0.000000502252339,0
39.5,3890,6.49,5820,0.0000005146323379,0
40,3890,6.78,5800,0.0000005269835151,0
40.5,3890,7.07,5780,0.0000005393059301,0
41,3890,7.38,5750,0.0000005515996423,0
41.5,3890,7.69,5720,0.0000005638647109,0
42,3890,8.02,5690,0.0000005761011955,0
42.5,3890,8.35,5650,0.0000005883091554,0
43,3890,8.7,5620,0.0000006004886499,0
43.5,3890,9.05,5580,0.0000006126397385,0
44,3890,9.41,5530,0.0000006247624805,0
44.5,3890,9.79,5490,0.0000006368569354,0
