T/K,rho/(kg/m3),cp/(J/(kg.K)),K/(W/(m.K)),alpha_thermal/(1/K),resistivity/(ohm.m)
269,8939,379,27.3,0.00001493633175,0.000000384
269.5,8939,379,27.4,0.00001493823357,0.000000384
270,8939,379,27.4,0.00001494004005,0.000000384
270.5,8939,379,27.4,0.00001494174967,0.000000384
271,8939,380,27.4,0.00001494336087,0.000000384
271.5,8939,380,27.4,0.00001494487204,0.000000384
272,8939,380,27.5,0.00001494628157,0.000000384
272.5,8939,380,27.5,0.00001494758777,0.000000384
273,8939,380,27.5,0.00001494878894,0.000000384
273.5,8939,380,27.5,0.00001494988335,0.000000384
274,8939,380,27.5,0.00001495086922,0.000000384
274.5,8939,380,27.6,0.00001495174473,0.000000384
275,8939,380,27.6,0.00001495250804,0.000000384
275.5,8939,381,27.6,0.00001495315726,0.000000384
276,8939,381,27.6,0.00001495369045,0.000000384
276.5,8939,381,27.6,0.00001495410566,0.000000384
277,8939,381,27.7,0.00001495440089,0.000000384
277.5,8939,381,27.7,0.0000149545741,0.000000384
278,8939,381,27.7,0.00001495462322,0.000000384
278.5,8939,381,27.7,0.00001495454611,0.000000384
279,8939,381,27.7,0.00001495434064,0.000000384
279.5,8939,382,27.8,0.00001495400461,0.000000384
280,8939,382,27.8,0.00001495353578,0.000000384
280.5,8939,382,27.8,0.00001495293189,0.000000384
281,8939,382,27.8,0.00001495219062,0.000000384
281.5,8939,382,27.9,0.00001495130962,0.000000384
282,8939,382,27.9,0.0000149502865,0.000000384
282.5,8939,382,27.9,0.00001494911883,0.000000384
283,8939,382,27.9,0.00001494780413,0.000000384
283.5,8939,382,27.9,0.00001494633989,0.000000384
284,8939,383,27.9,0.00001494472356,0.000000385
284.5,8939,383,28,0.00001494295254,0.000000385
285,8939,383,28,0.0000149410242,0.000000385
285.5,8939,383,28,0.00001493893585,0.000000385
286,8939,383,28,0.00001493668478,0.000000385
286.5,8939,383,28,0.00001493426822,0.000000385
287,8939,383,28.1,0.00001493168336,0.000000385
287.5,8939,383,28.1,0.00001493168336,0.000000385
288,8939,383,28.1,0.00001493168336,0.000000385
288.5,8939,384,28.1,0.00001493168336,0.000000385
289,8939,384,28.1,0.00001493168336,0.000000385
289.5,8939,384,28.2,0.00001493168336,0.000000385
290,8939,384,28.2,0.00001493168336,0.000000385
290.5,8939,384,28.2,0.00001493168336,0.000000385
291,8939,384,28.2,0.00001493168336,0.000000385
291.5,8939,384,28.2,0.00001493168336,0.000000385
292,8939,384,28.2,0.00001493168336,0.000000385
292.5,8939,384,28.3,0.00001493168336,0.000000385
293,8939,385,28.3,0.00001493168336,0.000000385
293.5,8939,385,28.3,0.00001493168336,0.000000385
294,8939,385,28.3,0.00001493168336,0.000000385
294.5,8939,385,28.3,0.00001493168336,0.000000385
295,8939,385,28.3,0.00001493168336,0.000000385
295.5,8939,385,28.4,0.00001493168336,0.000000385
296,8939,385,28.4,0.00001493168336,0.000000385
296.5,8939,385,28.4,0.00001493168336,0.000000385
297,8939,385,28.4,0.00001493168336,0.000000385
297.5,8939,385,28.4,0.00001493168336,0.000000385
298,8939,386,28.4,0.00001493168336,0.000000385
298.5,8939,386,28.5,0.00001493168336,0.000000385
299,8939,386,28.5,0.00001493168336,0.000000385
299.5,8939,386,28.5,0.00001493168336,0.000000385
300,8939,386,28.5,0.00001493168336,0.000000386
